주택유형,점유형태,주택나이,이사계획,공공임대주택입주의향,월평균가구소득,생활비,총자산,총부채,최종학력,주거지원1,주거지원2
3,1,4,2,2,400,250,131000,0,3,4,8
4,3,3,2,1,300,200,2300,0,3,3,6
4,1,2,2,2,290,200,33500,8500,2,3,8
1,1,8,2,2,150,120,11500,0,3,3,2
4,1,7,2,2,250,150,12500,0,3,3,5
1,1,7,2,2,150,120,7500,0,3,3,6
1,1,8,2,2,257,150,10500,0,1,4,8
7,2,9,2,1,350,250,8000,0,2,6,7
7,3,8,1,1,400,250,21000,0,3,6,2
1,1,2,2,1,400,350,39500,5000,4,5,6
1,1,8,2,2,100,100,6000,0,1,4,10
1,1,8,2,2,150,100,12200,0,3,3,2
1,7,8,2,2,87,80,0,10000,2,4,8
1,1,8,2,2,300,200,8000,0,3,3,2
6,1,7,2,2,300,200,11500,0,3,3,4
1,1,8,2,2,150,150,10000,0,3,4,10
1,1,3,2,2,350,250,28000,0,3,3,2
1,1,3,2,2,300,250,14500,0,3,3,5
6,2,3,2,1,500,300,11500,6000,3,5,6
1,1,1,2,2,200,150,33000,0,3,2,3
2,7,7,2,2,500,300,3600,0,3,3,2
1,7,8,2,2,240,150,35000,0,3,4,10
1,1,8,2,2,350,250,17000,0,3,3,5
1,1,8,2,2,235,180,12800,0,3,3,6
6,1,7,2,1,400,250,15500,0,3,3,4
6,1,7,2,2,400,250,10500,0,3,3,1
4,1,2,2,2,500,300,40000,3000,4,4,8
1,7,7,2,1,325,300,3000,10000,3,6,7
4,1,7,2,1,300,200,8500,0,3,3,2
6,1,3,2,2,1000,500,49000,0,4,5,3
4,3,5,2,1,480,200,4700,2000,4,2,3
4,3,7,2,1,350,250,4000,0,3,3,5
1,3,8,2,2,353,300,3500,0,3,1,2
4,3,3,2,1,320,200,700,6000,3,2,3
4,3,3,2,1,250,180,3500,0,3,3,6
2,2,2,2,1,450,250,8500,0,3,3,2
1,1,8,2,1,100,80,4300,1400,2,6,5
1,2,8,1,1,350,300,8200,0,3,3,2
4,2,2,1,1,350,300,34500,5000,3,3,5
1,1,8,2,1,100,100,8600,0,2,6,5
1,1,6,2,2,300,200,51000,20000,3,3,8
1,7,8,2,2,200,150,4000,0,4,3,2
6,1,3,2,2,800,400,22500,0,5,3,10
6,1,3,2,2,333,280,23500,5000,4,5,6
4,3,4,2,1,250,150,2500,0,3,3,5
4,3,4,2,1,300,200,3200,0,3,3,5
4,1,7,2,2,350,200,11600,0,3,3,7
1,1,4,2,2,200,200,20500,7000,4,3,7
4,2,1,2,1,570,350,26700,0,4,4,3
4,2,7,2,2,300,250,5000,0,3,3,2
4,1,2,2,2,330,280,27500,10000,4,5,3
4,1,2,2,2,500,300,26000,0,4,4,8
4,1,5,2,1,340,200,10500,5000,4,3,7
4,3,3,2,1,300,200,4500,0,3,3,5
4,2,1,2,1,490,300,18000,3000,4,3,7
1,3,9,2,1,220,150,2000,0,3,3,6
3,3,7,1,2,300,200,10500,0,4,2,3
4,1,3,2,1,350,300,10500,0,4,5,7
4,1,2,2,2,340,250,22000,7000,4,3,2
1,1,2,2,2,440,300,30000,3500,4,3,8
4,2,1,2,2,540,350,23000,0,3,3,7
4,3,3,3,1,370,200,1300,0,2,6,5
4,2,1,2,1,630,350,19000,0,4,3,7
4,1,6,2,2,277,230,12000,3000,5,3,5
4,2,1,2,1,420,250,16500,10000,4,6,3
6,2,3,2,1,360,200,11500,7200,3,5,6
4,1,7,2,2,80,65,11500,0,1,3,6
1,1,8,2,2,60,100,11500,0,1,3,6
1,1,8,2,2,55,60,8000,0,1,4,10
1,1,8,2,2,85,60,8000,0,1,4,6
4,1,7,3,2,76,80,15000,0,1,4,8
2,4,8,2,1,70,30,0,0,1,4,1
4,1,4,2,2,60,60,8300,0,2,4,3
1,1,8,2,2,98,100,5300,0,1,4,10
1,1,8,2,2,90,60,8100,0,1,4,3
7,1,8,2,2,100,80,22700,0,1,3,4
1,1,7,2,2,100,100,7500,0,1,6,4
1,1,8,2,2,161,80,9000,0,1,4,10
4,1,4,2,1,826,500,58000,5000,2,8,4
1,2,8,2,1,30,30,4500,0,1,2,6
4,2,8,2,1,150,150,8500,0,1,2,3
1,1,8,2,2,77,60,9000,0,1,4,3
4,1,7,2,2,105,80,6500,0,1,4,10
4,1,7,2,2,70,60,12100,0,1,3,6
7,4,7,2,1,50,30,0,0,1,6,1
4,1,8,2,2,150,130,5300,0,1,4,6
4,1,8,2,2,124,120,15000,0,1,4,8
1,1,8,2,2,20,50,47000,0,1,4,8
2,1,8,2,2,60,45,9000,0,3,4,8
4,1,7,2,2,75,70,11100,0,1,3,6
1,7,8,2,1,90,60,100,0,1,2,4
3,1,7,2,2,120,70,17600,0,2,3,6
4,1,5,2,2,115,70,15600,0,2,6,7
4,2,8,2,1,240,200,5150,0,2,6,10
8,3,6,2,1,65,45,500,0,1,6,2
6,1,8,2,1,200,120,5500,0,3,6,4
1,3,9,2,1,60,50,200,0,1,2,7
4,1,6,2,2,100,100,16500,0,1,3,4
4,1,7,2,2,170,120,7400,0,2,6,3
4,1,7,2,2,93,70,10500,0,1,3,7
4,1,7,2,2,92,70,10300,0,2,5,6
4,1,5,2,2,113,100,15000,0,2,6,7
1,1,8,2,2,250,150,23500,0,4,3,6
1,1,8,2,2,60,60,4100,0,3,4,10
4,1,2,1,2,320,200,19000,10000,4,3,10
4,1,7,3,1,180,100,7500,0,3,3,7
8,3,6,3,2,150,100,14100,0,3,3,6
4,2,2,2,2,200,200,17500,10000,3,3,10
11,3,9,2,1,300,200,4000,3000,3,3,2
4,1,8,2,1,218,100,9400,1500,1,3,10
4,1,8,2,1,120,100,17100,10035,3,2,3
4,1,5,2,2,120,80,20000,0,2,3,7
1,1,8,2,2,100,70,4200,0,2,3,6
4,1,4,2,2,120,120,31000,10000,3,3,10
1,2,8,2,1,100,100,2500,0,3,3,5
1,4,8,2,2,80,70,300,0,1,2,3
1,1,8,2,2,350,200,10500,0,3,3,7
1,7,6,2,2,60,60,60,0,1,4,10
1,1,8,2,2,400,200,17500,0,3,4,8
11,1,8,2,1,150,150,20000,3000,2,4,10
1,1,8,2,2,110,65,3600,0,2,4,6
7,1,8,2,2,160,120,19300,0,2,3,2
1,1,7,2,2,345,240,15500,0,3,3,4
4,7,7,2,1,700,500,5000,10000,4,6,5
4,2,8,2,1,70,70,2600,0,4,2,3
4,1,7,2,2,180,130,9500,0,3,6,7
2,3,4,2,1,200,180,100,0,3,8,6
2,3,8,2,1,90,80,300,0,1,8,7
4,1,7,2,2,250,200,11000,0,3,3,6
2,1,8,2,2,270,180,10000,0,1,4,8
1,5,8,2,1,64,45,200,0,1,1,6
4,1,7,3,1,300,200,11500,500,3,3,7
3,4,9,3,1,120,120,0,0,3,1,2
4,3,8,2,1,325,150,850,0,2,2,3
2,3,6,2,1,150,150,500,0,2,8,6
1,1,8,2,2,150,120,8600,0,2,3,4
1,1,8,3,2,685,250,38000,0,4,4,7
1,4,8,2,2,300,250,0,6000,1,4,8
1,1,8,2,2,530,100,20000,1000,3,4,8
1,1,8,2,2,50,50,3300,0,1,4,10
5,1,8,3,1,240,200,12000,10000,4,4,7
1,1,5,2,2,150,150,11500,0,1,4,10
4,2,7,2,2,840,300,46200,0,3,2,3
4,3,4,3,1,200,100,2000,0,3,3,5
4,2,2,2,2,350,350,15000,10000,3,2,3
3,1,8,2,2,150,100,14700,0,1,4,3
4,2,8,2,1,300,200,10000,0,3,6,3
4,3,4,3,1,200,100,2800,0,3,3,6
4,1,7,2,2,75,60,10100,0,1,3,6
4,2,7,1,1,300,150,6980,0,4,3,6
4,3,7,2,1,500,400,4100,2300,3,2,3
4,3,2,2,1,400,350,10700,0,3,3,10
4,1,2,2,2,350,260,24000,3000,3,3,6
4,1,8,2,2,120,80,13500,850,3,3,4
1,2,8,2,1,100,80,900,3000,3,2,4
1,1,6,2,2,375,200,23500,0,2,3,4
4,3,8,1,1,100,100,100,0,1,6,1
4,2,6,1,1,300,200,16500,0,3,3,10
4,7,7,1,2,1000,400,41000,0,4,3,10
4,1,7,2,2,600,150,24500,0,4,3,7
4,1,6,2,2,400,400,14000,0,3,3,8
4,3,8,2,1,100,70,1000,0,2,2,3
4,2,7,3,1,400,200,8400,0,3,3,2
4,3,8,2,1,500,300,3300,10000,5,3,4
1,1,8,2,2,265,140,9700,0,2,3,6
1,2,8,3,1,180,120,5000,0,3,6,5
5,1,8,1,2,200,200,15300,10000,4,2,7
1,7,8,2,2,180,120,1000,0,2,2,3
1,3,8,2,1,57,100,1000,0,1,2,6
2,2,5,3,1,130,80,5800,0,3,6,8
2,3,7,2,1,120,100,1600,0,3,1,6
4,1,1,3,2,450,400,53000,10000,4,3,10
8,3,6,2,1,120,80,700,0,3,6,1
8,3,2,2,1,420,200,7300,0,4,1,3
4,1,1,3,2,500,500,40000,17000,4,3,2
4,1,1,2,2,500,500,92100,15000,4,3,10
4,1,1,3,2,500,400,50000,5000,4,3,10
4,1,1,3,2,450,400,50500,10000,4,3,10
4,1,1,3,2,350,300,51000,15000,4,3,10
4,2,1,1,2,300,300,28000,8000,4,3,2
1,1,8,2,2,234,200,6300,0,1,4,10
4,1,7,2,2,290,150,8500,0,4,7,5
4,3,7,3,1,250,100,4700,0,3,2,6
4,3,6,2,1,300,200,8000,0,4,2,3
1,5,8,2,1,200,70,1500,0,1,6,8
1,1,8,2,2,190,140,8500,0,1,4,3
2,4,8,3,1,98,40,0,0,3,1,3
4,1,6,3,2,400,400,15000,0,4,3,8
4,3,7,3,1,0,150,2200,0,3,3,1
3,3,8,2,1,150,150,500,0,3,6,2
2,3,7,2,1,300,200,600,0,3,2,6
4,1,1,3,2,450,400,52000,6000,4,3,10
4,1,1,3,2,450,400,51000,10000,4,3,10
4,2,1,3,2,450,400,29000,8000,4,2,3
1,7,8,2,1,80,60,600,0,2,6,5
4,3,8,1,1,250,200,3000,2000,3,6,2
4,1,7,2,2,76,50,7800,0,2,3,8
4,1,1,3,2,450,380,51000,10000,4,3,10
4,1,7,2,2,145,70,15000,4000,2,3,4
8,3,6,3,2,160,80,800,0,4,3,6
4,1,4,1,2,500,400,32000,5000,3,2,4
4,7,8,2,1,50,50,50,0,1,4,10
4,1,1,3,2,450,350,51000,12000,4,3,10
4,1,1,3,2,500,350,51000,10000,4,3,10
1,1,8,2,2,45,40,4200,0,1,4,6
1,1,8,2,2,60,45,4100,0,1,4,6
1,1,8,2,2,50,50,7700,0,1,4,10
4,3,7,2,1,60,60,5100,0,3,7,8
4,4,8,2,1,150,150,300,0,1,6,1
4,3,4,2,2,320,250,2500,0,4,1,2
1,3,8,2,1,80,60,800,0,1,6,1
4,1,7,3,2,500,300,18800,8000,3,3,4
4,3,7,2,1,300,100,2000,0,4,2,3
4,1,7,2,2,400,350,9500,2500,3,3,5
4,2,1,2,1,260,220,17000,4500,4,3,5
4,1,6,2,2,220,150,10100,1500,4,3,4
2,4,8,2,1,52,50,0,0,1,1,6
4,1,4,2,2,700,300,61000,9000,4,3,10
3,3,8,2,1,130,100,1000,0,2,6,1
4,1,7,1,2,500,200,43500,6000,2,3,10
1,1,8,2,2,70,55,6000,0,1,4,6
1,1,5,2,2,100,80,10800,0,3,4,3
4,3,4,3,1,150,100,1500,0,3,3,8
8,3,6,2,2,200,130,2850,0,3,3,6
2,3,8,2,1,160,160,700,2000,3,2,1
1,1,7,2,2,85,80,8000,0,1,4,10
1,1,8,2,1,100,100,8000,0,2,4,8
1,3,7,1,1,330,250,2500,5000,4,3,1
1,7,7,2,2,105,100,300,0,1,4,10
2,7,8,2,1,100,50,0,200,4,3,2
4,7,4,2,1,215,170,3500,0,1,6,8
7,4,8,3,1,80,60,0,0,3,1,2
4,1,6,1,2,200,200,21300,0,3,3,10
4,1,5,2,2,320,200,17500,0,4,4,3
4,1,7,2,2,260,200,10500,0,3,3,6
4,1,4,2,1,180,100,8800,5000,3,3,10
4,3,2,2,1,320,300,10900,5000,4,5,7
4,3,2,2,1,190,150,4400,1500,3,6,5
4,3,7,2,1,140,100,2300,0,3,2,3
1,1,8,2,2,90,60,8500,200,1,4,7
3,3,8,2,1,150,100,1000,0,2,8,6
3,4,6,2,1,125,55,2500,0,1,6,3
4,1,5,2,1,350,150,15300,5000,3,3,4
4,2,6,2,1,250,100,8490,800,4,3,10
4,2,1,3,2,300,300,22600,10000,4,2,3
1,3,8,1,1,100,100,200,0,3,1,2
1,3,7,2,1,450,200,1300,0,3,2,6
11,7,5,2,1,185,100,500,0,3,8,6
4,3,7,2,1,250,200,5000,0,4,2,3
4,1,7,3,1,250,150,13900,7500,3,3,6
8,3,6,2,1,150,100,2300,0,3,6,7
4,2,6,2,1,190,40,9700,7000,4,3,7
8,3,2,3,1,200,200,200,0,4,1,2
4,1,5,1,2,450,200,20000,0,4,3,10
4,3,4,3,1,200,150,2500,0,4,2,3
8,3,5,1,1,305,150,7200,0,3,6,5
1,1,8,2,2,200,200,9000,0,3,4,6
4,3,8,2,1,180,150,1900,0,3,2,3
4,3,2,2,1,160,120,3800,0,4,6,7
4,7,4,2,1,200,150,1200,0,3,4,10
2,3,8,2,1,160,150,100,6000,3,6,7
4,1,8,2,2,250,150,22500,1000,4,5,8
4,2,8,2,1,280,150,5500,0,2,3,5
2,3,2,2,1,240,150,3300,0,4,2,3
4,1,1,2,2,240,170,22500,5000,4,3,7
4,1,1,2,2,400,400,45000,10000,5,3,2
4,2,1,3,2,300,300,23500,13000,4,2,3
4,1,2,2,2,235,150,21500,3000,1,3,7
2,3,3,2,1,390,220,6700,0,4,6,7
3,2,8,2,1,200,200,8000,0,3,2,3
4,1,7,2,2,65,50,6500,0,1,6,7
4,1,5,2,2,310,150,19000,0,3,4,8
4,1,7,2,2,60,60,10800,0,2,3,6
4,2,7,3,1,87,50,8200,0,3,2,3
2,3,7,3,2,180,180,500,1300,4,2,1
1,5,8,2,1,40,40,20,0,3,2,4
4,3,2,2,1,160,130,5400,1500,4,6,3
1,1,8,2,2,60,60,2300,0,1,4,10
1,1,8,2,2,200,160,5000,0,1,4,6
4,3,2,2,1,140,120,2600,0,4,3,2
4,3,2,2,1,160,120,3900,0,4,3,6
4,3,6,1,1,400,150,10800,0,3,2,3
8,3,2,2,1,200,140,4300,0,4,1,7
1,2,7,2,2,100,30,18500,7000,3,2,3
4,3,7,2,1,214,150,500,100,1,6,8
4,3,4,2,1,185,150,9500,0,3,5,6
8,2,2,1,2,200,120,7800,0,4,3,2
1,1,8,2,2,70,50,7000,0,1,4,6
1,1,8,2,2,70,50,11300,0,1,3,4
2,3,4,2,1,200,130,700,0,4,8,2
4,1,7,2,2,70,60,7500,0,1,3,6
4,1,6,3,2,400,300,14000,0,4,2,3
4,2,6,3,2,400,400,9100,0,4,2,3
2,3,4,2,1,250,150,700,0,4,8,6
2,3,4,2,1,200,150,700,0,3,8,6
2,3,3,2,1,100,90,4600,0,3,6,5
3,1,8,2,2,160,120,13400,0,3,3,6
4,2,6,3,1,350,350,8000,0,4,3,2
4,3,5,1,1,470,130,5500,0,3,2,3
4,3,7,2,2,350,200,3100,0,3,2,3
4,3,4,3,1,200,70,4500,0,3,3,5
4,3,7,2,2,200,100,3200,0,3,2,3
7,1,6,2,2,455,350,18600,0,4,3,4
8,3,6,2,1,80,70,500,0,3,1,6
8,3,2,3,1,180,160,600,0,4,2,3
8,3,2,3,1,180,90,300,0,3,2,6
3,7,8,2,2,60,60,500,0,1,4,10
4,1,7,2,1,315,150,27000,0,4,6,10
4,2,5,2,1,400,100,11300,0,4,2,3
4,3,7,2,1,250,150,4300,0,4,5,6
4,3,7,2,1,350,250,3000,5000,4,7,6
4,3,2,2,1,65,50,3400,0,2,6,5
4,7,7,3,1,162,150,0,2000,3,2,3
8,3,2,1,1,180,80,1800,0,4,1,7
8,3,2,3,2,220,200,300,1000,4,1,2
1,1,5,2,2,270,250,6500,0,1,4,10
1,1,8,2,2,85,60,13000,0,1,4,3
1,1,8,2,2,58,70,6200,0,3,4,8
4,7,8,2,1,100,100,100,0,1,4,3
1,1,8,2,2,85,55,6500,0,1,3,6
1,1,8,2,2,73,55,10000,0,1,4,3
1,1,4,2,2,70,70,7000,0,1,4,10
1,1,8,2,2,128,120,7000,0,1,4,10
1,1,8,2,2,74,120,18000,0,4,4,8
1,1,8,2,2,95,100,17000,0,1,4,8
1,1,8,2,2,80,70,12000,0,2,3,4
4,1,7,2,1,175,150,21000,7000,3,3,10
1,1,8,2,2,170,70,12500,0,1,3,4
1,1,8,2,2,113,100,6000,0,1,4,10
7,1,8,2,2,220,150,28000,0,3,3,6
4,3,2,2,2,250,200,2500,0,4,6,10
4,3,6,2,1,150,120,4870,100,1,3,2
1,1,7,2,2,215,120,11100,0,2,3,6
4,1,7,2,2,90,70,11100,0,1,7,6
5,1,8,3,1,100,150,16000,0,3,3,7
4,3,2,2,1,263,180,36700,0,1,3,10
4,7,8,2,1,183,150,1000,0,3,6,1
1,1,8,2,2,193,70,15000,0,1,4,3
4,1,5,2,2,120,90,16000,0,3,3,7
1,1,8,2,2,250,100,13000,0,2,2,3
4,2,8,2,1,60,60,5060,0,1,2,3
1,1,8,2,2,225,160,11000,0,3,3,4
1,1,5,2,2,40,50,16000,0,2,4,8
4,3,8,2,1,80,80,400,0,3,3,4
4,1,4,2,2,230,9999999,73000,0,4,8,4
4,1,1,2,2,135,120,24000,2000,2,3,7
1,1,8,2,2,240,200,18000,0,2,4,10
1,1,8,2,2,78,70,12600,0,1,3,4
11,1,8,2,2,148,120,5000,0,2,4,10
4,1,7,2,2,90,75,8000,0,1,3,6
1,1,3,2,2,400,200,58000,20000,3,8,4
1,1,8,2,2,92,60,5000,0,1,4,8
1,1,8,2,1,350,150,30000,0,1,4,3
4,1,8,2,2,250,200,33000,0,3,3,4
4,1,6,2,1,150,150,18000,10000,3,3,10
4,1,7,1,1,400,300,21500,3000,1,3,10
1,1,8,2,1,380,130,28800,0,2,4,10
1,4,8,2,2,100,100,200,0,3,2,3
4,1,7,1,1,420,200,44000,0,4,3,6
1,1,8,2,2,255,150,12100,0,2,3,6
1,1,8,2,2,200,230,7100,1000,3,3,4
1,1,8,2,2,120,100,8000,0,1,4,10
2,1,6,2,2,175,150,10300,0,2,4,10
4,1,7,2,2,160,130,6200,0,2,3,7
4,1,5,2,2,350,250,20300,0,3,3,7
4,1,7,2,2,170,140,6200,0,3,3,6
4,1,6,2,2,400,400,25000,200,3,3,10
4,1,5,2,2,200,140,18000,0,3,4,7
4,1,5,2,1,300,300,22300,4000,3,4,6
4,1,6,2,2,50,150,34000,0,3,8,4
1,1,8,2,2,190,150,16500,0,2,4,8
2,4,7,2,1,54,50,1000,3000,2,1,2
1,1,8,2,2,250,180,10300,0,3,3,4
6,1,8,2,1,300,300,9300,2000,2,4,3
1,1,8,2,2,350,250,18500,0,2,4,8
4,7,7,2,2,1330,400,115000,0,4,3,10
4,3,8,2,1,110,100,300,5000,3,6,1
4,2,2,2,1,400,350,16000,5000,4,3,5
4,3,4,1,1,600,700,20000,10000,4,3,8
4,1,5,2,2,400,200,29000,2000,4,4,8
4,3,2,2,1,350,350,18400,0,3,5,7
1,2,8,2,1,350,300,16000,0,3,6,5
1,3,8,2,2,500,250,4000,0,3,2,3
5,1,8,3,1,500,350,11900,0,4,4,8
4,1,8,2,2,300,300,12500,0,3,4,3
4,1,5,1,2,300,300,18000,0,4,4,8
4,5,8,2,1,450,300,1000,1000,1,6,2
2,2,7,3,2,300,200,15000,3000,4,2,5
4,7,7,2,1,500,300,28000,0,3,4,10
4,1,7,2,2,750,250,19500,3500,3,3,5
5,1,8,2,1,500,200,52000,0,4,8,7
1,1,8,2,2,250,200,13500,0,3,3,6
4,1,7,3,2,2000,500,20000,2000,4,4,3
4,1,4,2,1,500,400,33000,10000,3,3,10
4,1,1,3,2,600,500,44000,10000,3,3,2
4,1,1,2,2,700,400,64000,20000,3,3,10
4,3,6,1,2,800,400,54800,20000,3,3,10
4,1,5,2,2,400,300,43000,0,4,3,4
4,1,6,3,2,350,350,14500,0,3,3,10
4,1,5,2,2,600,500,25500,6000,4,3,10
4,1,7,2,2,450,150,21000,4000,4,3,5
4,1,7,3,1,450,200,10200,0,4,3,7
4,2,6,2,1,220,150,7300,0,3,2,3
4,1,6,2,2,700,400,20500,7000,3,3,4
4,2,7,3,1,500,250,9000,0,4,2,3
4,1,2,2,2,250,230,21500,4500,3,3,6
4,1,6,3,2,300,300,13500,2000,4,3,2
4,2,1,3,2,600,500,25000,8000,4,2,3
4,1,7,2,1,500,350,17000,4000,3,3,4
4,3,7,2,2,257,160,7500,0,3,5,6
4,1,7,2,2,230,200,8900,0,3,7,6
7,1,8,2,2,350,200,19000,0,3,3,6
4,3,2,2,2,430,300,11700,0,3,3,10
2,3,4,2,1,200,150,500,0,3,6,2
4,1,6,3,2,250,250,12500,0,4,3,2
4,1,4,2,2,600,300,58500,7000,4,3,10
4,3,7,2,1,600,600,11500,10000,4,3,6
4,3,2,2,2,300,200,25000,0,3,3,6
4,1,7,1,1,400,300,22000,0,3,7,10
4,1,5,2,2,480,400,23500,7000,4,3,10
4,1,5,2,1,150,150,30500,15000,4,3,10
4,1,8,2,2,200,160,7100,0,3,4,3
1,3,8,1,2,300,300,3500,10000,3,3,1
4,1,2,2,2,280,220,22000,0,4,3,7
4,1,6,3,2,280,280,12500,0,3,3,8
4,1,1,3,2,800,800,58000,10000,3,3,2
4,1,6,1,1,400,250,26000,0,4,3,10
4,1,7,2,2,230,200,9500,0,3,6,3
4,3,4,3,1,300,200,2800,0,3,3,5
4,1,6,2,1,310,200,14600,300,4,3,10
4,3,2,2,1,350,300,9100,0,4,5,6
4,3,2,2,1,500,350,10500,5000,4,5,7
4,3,2,2,1,310,300,15000,0,4,5,6
4,1,5,2,2,500,250,20500,15000,4,3,10
4,2,8,1,2,380,300,11380,0,3,3,10
4,3,2,2,1,300,300,9700,0,3,3,10
3,2,7,2,1,400,250,21000,4000,3,3,2
4,2,6,2,2,710,400,22200,10000,4,3,4
4,1,1,2,2,320,230,22000,3000,4,3,6
4,1,7,2,2,220,160,7000,0,3,3,6
4,1,4,2,2,400,350,12700,8000,4,3,10
4,3,4,3,1,250,200,2800,0,3,3,7
4,1,2,2,2,230,200,25500,3000,4,3,7
4,2,7,3,1,500,155,15800,0,4,3,6
4,2,2,2,2,350,300,16500,5000,4,3,5
4,3,8,2,1,370,250,3000,0,3,2,3
8,3,5,2,1,70,70,3600,0,3,6,7
4,1,1,2,2,350,200,22500,5000,3,3,5
4,1,1,2,2,300,240,21000,6000,4,3,5
4,1,8,2,2,310,150,15000,0,1,3,4
4,2,7,2,1,500,300,4100,0,3,2,3
4,2,8,2,1,350,300,10177,0,3,3,2
4,1,6,3,2,350,350,14000,2000,4,3,8
4,1,7,2,1,350,350,20350,4000,4,3,6
4,1,7,1,2,500,300,19000,4000,4,3,10
4,1,7,2,2,300,200,26000,7000,3,3,10
4,3,8,2,1,300,200,7200,0,3,3,2
5,1,8,1,2,500,100,11000,0,5,3,8
1,1,8,2,1,210,160,10700,0,4,3,6
4,2,6,2,2,320,200,30700,0,4,2,3
4,2,7,2,1,500,200,11800,0,4,2,3
4,3,2,2,1,300,300,8800,3000,4,5,3
4,3,2,1,2,340,250,10500,0,4,3,10
4,3,2,2,1,310,300,11100,3000,4,5,3
4,1,2,2,2,320,200,25300,0,4,3,7
4,2,4,2,1,290,150,7900,7400,3,2,3
4,1,7,2,1,250,250,14400,0,3,3,6
4,1,7,2,2,420,300,19000,8000,3,3,4
4,3,2,2,1,160,140,3900,0,4,6,5
4,2,5,2,2,320,200,12000,0,4,3,10
4,2,2,2,1,360,200,13800,3000,4,3,6
4,2,4,1,1,360,200,8500,4000,4,2,3
4,2,3,2,2,370,200,27500,5000,4,2,3
4,3,2,2,1,300,300,8700,0,4,5,6
4,7,7,2,1,640,300,10500,0,4,3,10
4,7,7,2,2,640,300,8000,0,4,3,10
4,3,2,1,1,210,130,3000,0,4,3,2
4,7,6,1,1,530,300,13000,600,3,3,10
4,1,4,2,2,688,300,33000,10000,4,3,10
4,2,7,1,2,220,200,9100,1200,4,7,3
4,2,1,2,2,320,250,15100,0,4,3,5
4,1,4,3,1,1000,300,99500,20000,4,8,4
1,1,8,2,2,240,200,12000,0,3,3,6
4,2,7,3,2,550,300,8000,5500,3,2,3
4,3,2,1,1,160,130,3500,1000,3,3,6
4,3,2,2,2,320,200,10500,5000,4,2,10
4,7,7,2,1,500,200,7000,0,4,3,10
4,7,7,1,2,650,200,10000,0,4,3,10
4,1,2,1,2,260,200,20500,0,4,3,10
4,1,7,2,1,200,150,11820,3500,3,3,10
4,1,2,2,2,280,170,24000,3000,4,3,6
4,2,6,2,2,250,200,12000,0,4,3,10
4,2,2,2,2,300,200,15500,0,4,3,10
4,2,4,2,1,700,300,13500,0,4,3,10
4,3,2,1,1,200,130,3000,0,3,3,5
4,1,1,2,2,330,170,22000,4000,4,3,5
4,1,4,2,1,320,250,13900,3000,4,7,5
4,2,1,2,1,300,200,17000,4000,4,3,5
4,2,8,1,2,310,200,4800,0,4,5,3
4,3,8,2,1,260,200,1300,0,4,6,5
4,2,4,1,1,320,200,10000,0,4,6,5
4,3,8,2,1,260,150,2700,0,1,1,2
4,1,7,2,2,500,250,20800,8000,5,3,10
1,1,8,2,1,120,120,34500,0,1,4,8
1,1,8,2,2,144,140,23000,2000,1,4,8
1,1,6,2,1,94,100,14000,0,1,4,8
1,1,8,2,2,115,110,11500,0,1,4,8
1,1,8,2,2,30,40,3000,0,1,4,8
1,1,8,2,2,50,50,3100,0,1,4,10
1,1,8,2,2,87,70,5800,0,1,4,10
1,1,8,2,2,50,50,3200,0,1,4,10
1,1,8,2,2,245,150,15500,0,1,4,8
1,1,8,2,2,160,70,9000,0,1,4,8
4,3,3,2,2,100,100,1460,0,1,6,1
1,1,8,2,2,265,80,17000,0,1,3,4
1,1,8,2,2,80,70,4300,0,1,4,10
4,1,5,2,1,100,100,10000,0,1,7,8
1,1,7,2,2,66,60,3800,0,1,4,6
4,1,7,2,2,105,120,13000,0,2,2,3
1,1,8,2,2,55,45,7200,0,1,3,4
1,1,8,2,1,76,70,8000,92,1,4,6
1,1,7,2,2,85,100,13000,0,1,4,5
1,1,8,2,2,200,150,11000,0,1,4,10
1,1,8,2,2,90,90,6000,0,1,4,8
1,1,7,2,2,60,55,5500,0,1,4,6
1,1,8,2,2,83,60,18000,0,2,3,10
1,1,8,2,2,150,70,10200,0,2,4,3
1,1,8,2,2,220,80,5100,0,1,3,4
1,7,6,2,2,530,250,45500,5000,4,4,6
1,1,8,2,2,96,100,3500,0,1,4,8
1,1,8,2,2,70,70,6300,0,1,4,10
1,1,8,2,2,125,100,9000,0,1,4,10
1,1,8,2,2,160,150,9300,0,1,4,10
1,1,8,2,2,50,50,9100,0,1,4,8
1,1,8,2,2,188,100,10000,0,2,4,10
1,1,8,2,1,150,150,10000,500,3,8,4
1,1,8,2,2,177,200,10000,1000,1,4,8
1,1,6,2,2,70,70,6400,0,1,4,10
3,1,4,2,2,158,130,6500,0,2,4,10
1,1,6,2,2,230,200,21000,2000,1,4,8
1,1,8,2,1,307,200,20500,0,1,3,7
1,1,8,2,2,230,200,24000,0,1,4,8
4,1,5,2,2,136,130,15100,0,1,4,10
10,7,8,2,1,57,45,300,0,1,4,2
1,1,8,2,2,125,120,21500,0,1,4,8
1,1,8,2,2,55,50,5000,0,1,4,8
1,1,8,2,2,118,100,25000,0,3,4,8
2,3,7,3,1,244,80,2300,0,1,7,1
1,1,7,2,2,55,50,10500,0,1,4,8
1,1,6,2,2,287,300,35000,4000,1,4,8
1,7,8,2,2,90,55,3900,1000,1,6,4
10,1,8,2,2,150,70,20000,0,3,3,6
1,7,8,2,2,55,50,0,0,1,4,8
