수도권여부,연도,주택유형,점유형태,보유주택,주택나이,주택면적,만족도,이사계획,내집보유에대한생각,공공임대주택입주의향,가구주출생연도,총가구원수,월평균가구소득,생활비,주거관리비부담정도,총자산,총부채,최종학력,최종가중치,주거지원프로그램1,주거지원프로그램2
2,1980,1,1,1,8,99,3,3,1,2,1935,2,135,120,2,25000,0,4,102.0700487,4,3
2,2014,1,3,2,8,79.2,3,3,1,1,1942,2,143,100,1,600,0,1,42.58543889,6,5
2,2009,1,1,2,4,82.5,3,2,1,2,1940,2,45,40,1,24000,0,1,102.0700487,4,10
2,1980,1,1,2,8,99,3,2,1,2,1942,2,82,70,1,5000,0,1,102.0700487,4,8
2,1995,1,1,2,6,92.4,3,3,1,2,1947,2,158,150,1,31000,0,1,102.0700487,4,8
2,2007,4,1,2,6,49.5,3,3,1,1,1941,2,68,70,1,4600,0,2,107.2220412,2,5
2,2008,2,3,2,4,49.5,3,2,2,1,1944,2,76,70,1,650,0,1,81.86343319,6,8
2,2014,1,1,2,8,59.4,2,2,1,1,1941,2,80,80,1,5000,0,1,102.0700487,4,8
2,1995,1,1,2,6,99,3,2,1,2,1949,2,170,170,1,11400,0,2,102.0700487,4,10
2,1999,10,1,2,6,33,1,3,1,1,1950,2,130,150,1,7000,0,2,575.9546046,3,8
2,2006,1,1,2,6,82.5,2,3,1,2,1948,2,267,200,1,10900,2000,1,85.05837392,4,3
2,2010,2,3,2,4,49.5,3,2,2,1,1947,2,76,70,1,620,0,1,81.86343319,6,1
2,1975,1,1,2,8,99,3,2,1,2,1952,2,205,180,1,27500,0,2,171.6483582,4,8
2,1975,1,1,2,8,115.5,3,2,1,2,1957,3,197,200,1,53500,0,1,138.6453631,4,8
2,1994,1,1,2,7,115.5,2,2,1,2,1944,3,152,150,1,13200,0,1,82.44494213,4,8
2,2015,4,1,2,6,49.5,3,3,1,1,1949,2,95,90,1,5000,0,2,107.2220412,2,3
2,2016,1,1,2,2,105.6,4,3,1,2,1948,2,220,150,1,28000,0,3,102.0700487,3,4
2,2019,2,3,2,1,99,4,3,1,1,1952,2,240,150,1,2600,0,3,137.6674557,3,2
2,1996,1,1,2,6,99,3,2,1,2,1952,3,280,200,2,45000,0,2,166.3744357,4,8
2,2013,5,1,2,8,49.5,3,2,1,2,1955,2,250,130,2,7500,0,3,132.3044801,3,10
2,2015,4,2,2,2,82.5,3,2,1,1,1961,2,250,200,2,24100,0,3,101.7923337,3,5
2,2018,1,3,2,8,56.1,2,3,1,1,1947,2,205,180,1,500,0,1,42.58543889,6,2
2,2002,1,1,2,5,99,4,2,1,2,1953,2,250,200,1,33000,5000,2,171.6483582,4,10
2,2016,4,3,1,2,84.8,3,1,1,2,1955,2,520,170,2,38900,0,2,108.6648415,3,8
2,2019,1,2,2,3,99,4,3,1,2,1955,2,70,120,1,28000,0,4,74.53941326,3,6
2,2010,1,1,2,9,82.5,3,2,1,2,1954,3,150,100,3,20000,0,2,166.3744357,3,1
2,1983,1,1,2,8,95.7,2,2,1,2,1958,2,200,200,1,26800,0,2,171.6483582,4,10
2,1995,1,1,2,6,95.7,3,2,1,2,1956,3,200,200,1,57000,0,2,138.6453631,4,8
2,2018,10,7,1,2,16.5,2,2,1,1,1954,2,9999999,50,2,21200,0,3,204.4880678,3,2
2,1985,1,1,2,8,52.8,3,2,1,2,1955,2,230,180,2,28600,0,1,171.6483582,4,8
2,1986,1,1,2,8,75.9,3,2,1,2,1957,2,200,150,2,13500,0,2,171.6483582,4,8
2,1987,2,1,2,8,66,3,2,1,2,1949,2,340,50,3,28000,0,2,196.2127157,1,6
2,2015,10,7,2,2,9.9,3,2,1,1,1958,2,9999999,9999999,3,9999999,0,3,204.4880678,6,7
2,2020,1,3,2,8,42.9,3,2,2,1,1959,2,200,150,1,8500,0,3,71.61474656,1,5
2,2016,1,2,2,8,82.5,3,3,1,1,1968,2,200,200,1,2500,0,3,142.7916994,6,7
2,2008,4,3,2,6,49.5,3,3,1,1,1961,2,150,120,1,2000,0,3,75.22950569,2,1
2,2016,1,3,2,8,66,2,2,1,1,1966,2,200,200,1,300,0,4,137.189051,6,8
2,2010,1,1,2,7,82.5,3,3,1,1,1960,4,218,180,1,26000,0,3,113.7569192,3,7
2,2015,4,2,2,2,82.5,3,2,1,1,1967,3,400,320,2,23000,0,3,189.0074858,5,3
2,2005,4,3,2,4,62.7,4,2,1,1,1968,4,200,150,2,2400,0,3,124.1614344,1,10
2,2019,1,2,2,8,99,3,3,1,2,1962,3,280,150,3,8500,0,3,138.4044022,2,3
2,2012,4,1,2,7,85.8,3,3,1,2,1971,4,300,300,1,9500,0,3,247.9948543,3,8
2,2004,4,1,2,7,85.8,3,3,1,2,1969,6,330,300,1,10500,0,4,247.9948543,3,10
2,2009,1,1,2,8,82.5,3,2,1,1,1972,5,300,250,1,12050,0,3,351.9302444,3,6
2,2019,4,3,2,1,59.4,3,3,1,1,1972,2,300,300,2,6500,0,3,251.2765553,6,7
2,2000,1,1,2,7,99,3,3,1,2,1971,4,250,250,1,13000,0,3,217.9188581,4,8
2,2015,1,2,2,7,72.6,3,2,1,2,1968,4,400,350,1,8300,0,3,94.63267806,3,5
2,2018,1,7,2,1,158.4,3,2,1,2,1974,4,450,300,3,12500,0,4,222.5752557,3,8
2,2006,1,4,2,8,56.1,2,2,1,1,1960,2,100,100,1,0,0,2,405.0781314,1,8
2,2018,4,3,2,4,49.5,3,2,1,1,1977,4,450,350,2,5300,0,3,200.5157531,5,3
2,2012,4,3,2,4,49.5,3,2,1,1,1976,3,250,150,2,2900,0,4,293.2629988,1,10
2,2006,4,3,2,4,62.7,4,2,1,1,1966,4,200,150,2,2400,0,3,124.1614344,1,10
2,2015,4,2,2,2,82.5,3,2,1,2,1971,4,450,350,2,21600,0,4,129.2320495,3,8
2,2019,5,2,2,5,79.2,3,2,1,2,1980,4,410,350,3,9300,0,4,129.5777663,3,8
2,2020,4,2,2,2,82.5,3,2,1,2,1980,4,400,300,2,19600,0,4,208.7045937,3,8
2,2015,4,2,2,2,82.5,3,2,1,2,1982,5,290,250,1,22100,0,4,242.9950805,3,8
2,2016,4,3,2,7,66,2,2,1,2,1983,6,300,200,2,6400,0,3,233.4608007,2,3
2,2010,4,3,2,4,62.7,4,2,1,1,1961,2,300,150,2,3700,0,2,97.79835739,1,10
2,2019,4,2,2,1,112.2,4,3,1,2,1983,4,300,250,3,18000,8000,4,201.8083453,2,3
2,2019,4,2,2,2,82.5,3,2,1,1,1980,4,350,230,2,22000,0,4,208.7045937,3,8
2,2012,4,3,2,4,62.7,4,2,1,1,1976,4,250,200,2,3100,0,4,200.5157531,1,10
2,2012,4,3,2,4,49.5,3,2,1,1,1980,3,240,200,2,5150,0,4,293.2629988,2,3
2,2016,4,3,2,2,84.8,3,2,1,1,1979,5,550,300,2,16000,1500,4,222.7952812,3,8
2,2016,4,3,2,4,46.9,3,2,1,1,1974,2,270,170,2,6800,0,3,232.7378281,3,6
2,2019,4,3,2,1,112.2,4,3,1,1,1983,4,350,250,2,2500,0,4,193.8900894,2,3
2,2020,4,3,2,1,85.8,3,3,1,1,1985,3,400,300,3,13000,0,4,283.5726778,7,6
2,2014,4,3,2,4,49.5,3,2,1,1,1978,4,300,250,2,4600,0,3,200.5157531,3,8
2,2015,4,3,2,4,49.5,3,2,1,1,1971,5,300,250,2,4600,0,3,124.1614344,6,3
2,2018,4,3,2,1,36.3,3,2,1,1,1985,2,350,250,2,9800,0,4,352.270116,5,3
2,2019,4,3,1,1,89.1,3,2,2,1,1988,4,335,300,2,10000,0,3,193.8900894,6,7
2,2017,4,1,2,7,85.8,3,3,1,1,1972,2,450,350,1,11200,0,4,604.3190406,3,7
2,2017,4,3,2,4,49.5,3,2,1,1,1987,3,230,200,2,4600,0,4,341.4465619,3,8
2,2018,4,3,2,1,36.3,3,2,1,1,1986,3,230,190,2,8600,0,4,341.4465619,3,8
2,2018,4,3,2,1,36.3,3,2,1,1,1988,3,240,200,2,8300,0,4,341.4465619,3,2
2,2018,4,3,2,1,36.3,3,2,1,1,1988,3,240,200,2,7600,0,4,341.4465619,3,8
2,2018,4,3,2,1,36.3,3,2,1,1,1990,3,230,200,2,8100,0,4,341.4465619,3,8
2,2018,4,3,2,1,36.3,3,2,1,1,1985,2,350,250,2,7600,0,4,352.270116,3,5
2,2020,4,2,2,3,82.5,3,2,1,2,1985,3,290,230,2,26800,0,4,355.3908602,3,8
2,2020,4,3,2,1,36.3,3,2,1,1,1978,3,390,250,2,9200,0,3,293.2629988,5,3
2,2006,4,3,2,4,46.9,3,2,1,1,1971,3,200,200,1,5500,0,3,139.6857623,3,6
2,2012,2,2,2,9,26.4,3,2,1,1,1938,1,34,30,2,2300,0,2,113.8221675,2,3
2,2010,4,3,2,7,26.4,3,2,1,1,1940,1,70,50,3,1450,0,1,71.03282618,2,6
2,1992,1,1,2,8,66,2,2,1,1,1939,3,263,250,1,16300,0,1,113.3843802,4,8
2,1977,1,1,2,8,82.5,3,2,1,2,1940,1,200,120,2,23300,0,3,184.8392406,4,3
2,1975,1,7,2,8,49.5,1,2,1,2,1943,1,60,60,1,0,0,1,129.5287031,4,8
2,2000,1,1,2,8,46.2,2,2,1,1,1940,2,68,50,1,9999999,0,1,112.2871251,4,10
2,1994,2,1,2,7,99,2,2,1,2,1937,4,300,300,1,31500,6000,1,86.37445122,4,8
2,2007,4,3,2,7,26.4,3,2,2,1,1939,1,55,50,4,260,0,1,71.03282618,2,6
2,2002,1,1,2,8,112.2,3,2,1,2,1943,2,90,90,2,26500,0,1,112.2871251,4,10
2,2005,2,1,2,4,165,3,2,1,2,1945,2,150,150,2,71000,0,2,144.455462,3,7
2,2015,4,3,2,5,82.5,3,2,1,1,1942,2,68,50,2,5500,0,1,43.15139908,3,7
2,1982,1,1,2,8,99,3,2,1,2,1944,2,290,200,2,28500,0,3,112.2871251,4,10
2,1976,1,1,2,8,99,3,2,1,2,1946,2,370,250,3,75000,0,5,112.2871251,4,10
2,2010,4,3,2,7,23.1,3,2,2,1,1932,1,52,52,4,585,0,1,71.03282618,2,6
2,2018,4,3,2,7,39.6,3,2,1,1,1943,1,55,50,1,700,0,1,71.03282618,2,3
2,1992,4,3,2,7,26.4,3,2,2,1,1957,1,70,70,3,780,0,1,135.8003472,2,6
2,2002,4,3,2,7,23.1,3,2,1,1,1954,1,55,55,2,245,0,1,135.8003472,2,3
2,2017,2,2,2,8,56.1,3,3,1,2,1950,1,60,50,1,2200,0,3,113.8221675,6,4
2,2005,4,3,2,5,62.7,3,2,2,1,1947,1,180,100,3,2600,0,2,71.03282618,7,6
2,2008,4,3,2,7,26.4,3,2,2,1,1950,1,50,50,2,380,0,1,71.03282618,6,7
2,2019,4,3,2,7,23.1,3,2,1,1,1960,1,80,80,3,230,0,1,135.8003472,6,2
2,2020,4,1,2,1,82.5,3,2,1,2,1959,2,370,200,2,55200,5000,3,227.0691281,4,8
2,1990,1,1,2,8,49.5,3,2,1,2,1953,2,105,70,1,9200,0,1,214.6701939,4,10
2,1997,4,1,2,6,79.2,3,2,1,2,1950,2,200,180,2,18500,0,2,129.088009,7,3
2,2013,5,1,2,5,82.5,3,2,1,2,1948,2,150,80,2,10500,0,1,55.8933505,3,7
2,2018,4,3,2,7,23.1,3,2,2,1,1958,1,90,60,3,255,0,1,135.8003472,6,1
2,2015,5,1,2,5,72.6,3,2,1,1,1954,1,200,80,2,11000,0,2,175.900123,3,7
2,2018,2,1,1,4,99,3,1,1,2,1951,2,150,120,3,72000,0,2,144.455462,7,3
2,1997,4,3,2,7,23.1,3,2,2,1,1947,1,12,50,1,180,0,1,71.03282618,6,3
2,2015,10,3,2,9,13.2,2,2,2,1,1956,1,197,100,3,1800,2500,3,1063.102014,1,8
2,2019,2,3,2,9,33,3,1,1,1,1966,1,150,100,2,4900,0,2,350.5962765,5,3
2,2019,4,3,2,3,29.7,3,2,1,1,1961,2,80,80,1,3520,0,3,82.49671724,2,7
2,2010,1,7,1,8,75.9,2,1,1,2,1957,1,240,100,2,30500,0,2,247.6325918,3,8
2,2010,2,1,2,8,56.1,3,2,1,1,1956,2,150,200,2,34000,2000,2,276.1695254,7,6
2,2017,5,3,2,9,59.4,3,2,1,1,1959,2,300,200,2,10800,0,3,35.71995545,3,6
2,2010,4,3,2,3,29.7,2,2,1,1,1965,2,250,100,2,4200,0,3,190.3246419,2,3
2,2016,4,3,2,3,29.7,3,2,2,2,1954,2,200,90,3,3000,0,2,82.49671724,2,3
2,2019,4,1,2,1,82.5,3,2,1,2,1959,2,720,250,2,58200,0,3,227.0691281,3,4
2,2019,1,3,1,8,33,3,1,1,1,1958,1,150,70,3,10600,0,3,118.1258483,7,6
2,1994,4,1,2,7,36.3,2,2,1,2,1961,2,237,150,2,5960,0,1,246.7900742,7,3
2,2005,5,4,2,8,59.4,2,2,2,1,1958,1,80,80,1,0,1000,2,451.6283962,1,8
2,2018,4,1,2,6,79.2,3,2,1,2,1961,1,150,120,2,20800,3000,4,406.2486227,7,3
2,2015,4,3,2,7,23.1,2,2,1,1,1965,1,55,55,3,225,0,4,313.2991628,7,6
2,2019,4,1,2,5,56.1,2,1,1,2,1957,2,150,100,3,15500,0,1,246.7900742,3,7
2,2020,4,3,2,8,42.9,3,2,1,2,1964,1,9999999,200,2,9999999,0,4,313.2991628,3,10
2,2000,4,1,2,7,85.8,3,1,1,2,1960,2,450,300,2,19500,0,4,246.7900742,3,10
2,2010,4,1,2,3,108.9,3,2,2,2,1956,2,400,260,2,78000,5000,3,246.7900742,7,2
2,1997,4,1,2,6,79.2,3,2,1,2,1964,4,780,400,2,24500,0,4,340.4374871,7,5
2,1992,4,1,2,8,56.1,3,2,1,2,1963,5,500,300,2,14500,0,3,340.4374871,3,6
2,2018,4,3,2,8,42.9,3,1,1,2,1965,1,525,200,3,9999999,0,5,313.2991628,2,10
2,2018,4,3,2,7,23.1,2,2,2,1,1941,1,50,50,2,430,0,1,71.03282618,1,6
2,2020,2,3,2,3,39.6,2,1,1,2,1971,1,200,130,3,3900,0,3,350.5962765,2,3
2,1993,4,3,2,7,23.1,2,2,1,1,1974,2,90,80,2,250,0,1,211.5533067,2,6
2,2003,4,1,2,5,92.4,3,2,1,2,1967,2,1000,320,4,24000,2500,5,569.3588068,7,3
2,2009,4,1,2,4,92.4,3,1,1,2,1968,1,500,180,3,26000,0,5,937.2387924,8,4
2,2012,2,3,2,9,26.4,3,2,2,1,1958,2,150,100,2,450,0,2,92.31764819,2,10
2,2017,1,3,2,8,49.5,2,2,1,1,1972,2,124,100,2,300,0,2,184.0195134,1,2
2,2016,2,2,2,2,99,3,2,1,1,1967,4,550,350,2,10500,0,4,182.3535036,3,7
2,1995,5,1,2,8,56.1,2,2,1,2,1947,1,50,50,1,8000,0,1,106.7392722,4,8
2,2017,2,2,2,6,49.5,3,2,1,1,1966,1,180,120,2,6200,0,3,502.0269035,3,6
2,2004,2,1,1,6,89.1,2,2,2,1,1959,2,224,200,1,28500,4000,3,276.1695254,4,8
2,2014,4,2,2,6,79.2,3,2,1,2,1965,2,350,280,2,14000,0,4,272.5302492,7,3
2,2016,4,1,2,2,46.2,3,2,1,2,1976,1,250,120,2,16500,2500,4,1041.77769,3,7
2,2018,1,3,2,7,49.5,2,2,2,1,1973,3,500,250,3,6200,10000,4,185.8177281,1,8
2,2020,2,3,2,2,39.6,3,2,1,1,1966,1,300,120,2,4800,0,4,350.5962765,3,7
2,2020,2,3,2,9,23.1,3,2,2,2,1971,1,250,80,2,3500,0,4,350.5962765,2,7
2,2020,4,3,2,8,46.2,2,2,1,2,1970,2,200,200,1,2800,0,3,190.3246419,2,3
2,2009,4,3,2,7,23.1,3,2,2,1,1952,1,52,50,3,780,0,1,135.8003472,6,1
2,2010,2,2,2,9,36.3,3,2,1,2,1969,4,400,150,2,15430,10000,4,182.3535036,7,3
2,2017,2,3,2,2,19.8,3,2,1,1,1967,1,350,100,2,4600,0,4,350.5962765,1,2
2,2020,4,3,2,6,42.9,3,3,1,2,1967,1,180,150,3,3300,1000,3,313.2991628,3,7
2,2012,4,1,2,5,79.2,3,2,1,2,1966,4,550,300,2,32000,7000,4,340.4374871,3,7
2,2015,2,3,2,3,39.6,3,2,1,1,1972,1,320,120,2,4650,0,4,389.7015168,3,6
2,2017,1,2,2,4,99,3,2,1,2,1972,4,300,190,3,16000,0,3,157.5559844,7,3
2,2017,4,2,2,7,85.8,3,1,1,2,1972,4,750,400,3,16800,0,3,181.1301904,3,10
2,1999,1,7,2,8,82.5,2,3,1,2,1974,3,430,250,2,3500,0,4,389.5381603,3,4
2,2007,5,4,2,9,39.6,3,2,1,1,1972,1,10,50,1,300,1700,3,998.3079071,2,3
2,2018,2,3,2,8,26.4,3,2,1,1,1975,1,230,100,3,180,0,3,389.7015168,2,3
2,2000,1,1,2,8,42.9,1,2,1,1,1938,2,50,50,1,9000,0,1,112.2871251,4,8
2,2000,1,1,2,8,66,3,2,1,2,1949,1,50,120,2,38000,0,1,184.8392406,3,7
2,2016,4,1,2,2,46.2,3,2,1,1,1954,1,200,120,2,15000,2500,2,406.2486227,3,7
2,2018,4,1,2,1,82.5,3,2,1,2,1974,2,480,200,1,38000,10000,3,582.2925627,3,8
2,2019,2,2,2,8,59.4,3,2,2,2,1951,1,115,150,2,6000,5000,1,113.8221675,6,7
2,2019,2,3,2,8,56.1,3,3,1,1,1973,1,300,180,3,13800,0,3,389.7015168,3,2
2,2019,4,2,2,6,59.4,3,2,2,2,1959,2,150,150,2,12000,7000,2,118.1289542,2,6
2,2020,1,3,2,9,92.4,3,2,2,1,1966,3,140,140,2,500,1500,3,167.1715423,2,3
2,2020,2,3,2,7,59.4,3,2,1,1,1974,4,250,200,2,7500,0,3,141.5530451,3,7
2,2001,1,1,2,8,82.5,2,2,1,2,1942,4,310,200,1,9800,0,1,67.13999367,4,8
2,2007,2,2,2,4,36.3,2,2,1,1,1971,1,400,120,3,4800,0,3,456.3880941,2,3
2,2008,4,3,2,4,56.1,2,2,1,1,1971,3,350,150,2,8650,0,3,192.1844695,7,3
2,2009,2,3,2,6,29.7,2,2,2,1,1979,1,350,100,3,9000,0,4,433.0016853,2,3
2,2014,1,3,2,7,49.5,3,2,1,2,1941,2,190,150,1,600,0,1,37.53521788,1,8
2,2009,2,3,2,4,99,3,2,1,1,1965,5,250,200,2,6160,0,3,115.7715198,7,3
2,2010,4,3,2,3,46.2,3,2,1,1,1960,2,400,100,3,4500,2500,3,82.49671724,2,3
2,2018,4,2,2,2,79.2,3,1,1,1,1966,1,450,200,3,44000,0,5,448.6203051,3,7
2,2019,2,3,2,8,59.4,3,2,1,1,1967,4,250,250,2,5500,0,3,127.3486718,6,7
2,2019,2,4,2,9,26.4,2,1,2,1,1973,1,70,70,1,0,0,3,2580.110669,1,2
2,2020,2,2,2,6,82.5,3,2,1,1,1983,1,280,120,2,11500,0,4,621.868905,3,7
2,2012,4,2,2,7,85.8,3,3,1,2,1953,2,110,100,1,11300,0,3,118.1289542,4,10
2,2015,4,3,2,8,42.9,3,2,1,1,1985,1,200,100,2,1300,0,3,388.0887776,3,7
2,2018,5,1,2,5,105.6,3,2,1,2,1978,5,450,300,2,11500,4000,4,163.8462154,3,7
2,2020,2,3,2,9,49.5,3,2,2,1,1979,1,350,150,2,4700,0,3,389.7015168,3,6
2,2010,4,3,2,3,46.2,3,2,1,1,1970,1,250,150,3,4630,0,4,313.2991628,2,7
2,2015,4,2,2,6,42.9,3,3,1,2,1951,1,90,80,2,5000,0,1,101.7135439,6,2
2,2017,2,3,2,9,39.6,3,2,1,1,1978,1,250,200,3,1500,1000,3,389.7015168,2,3
2,2019,4,1,2,1,82.5,3,2,1,2,1973,3,600,300,2,38500,10000,3,587.9826497,3,5
2,2020,2,3,2,4,33,3,2,2,1,1980,1,300,150,2,4800,0,4,389.7015168,2,7
2,2006,2,3,2,9,39.6,3,2,1,1,1979,1,280,150,2,3400,0,3,389.7015168,2,3
2,2007,2,3,2,4,39.6,3,2,1,1,1979,1,280,120,2,5800,0,4,389.7015168,2,7
2,2014,2,3,2,6,26.4,3,2,1,1,1983,1,250,120,3,5000,0,4,434.2893201,2,3
2,2018,2,3,2,4,49.5,2,2,1,1,1989,1,280,180,2,4750,0,4,434.2893201,2,7
2,2017,2,3,2,4,26.4,2,1,1,1,1985,1,350,150,3,4100,0,3,434.2893201,2,6
2,2017,4,2,2,4,89.1,3,1,1,2,1979,3,700,250,3,25650,0,4,305.8882381,7,3
2,2009,1,1,2,8,132,3,2,1,1,1982,5,500,300,2,32800,0,4,366.8202362,3,7
2,2014,4,1,2,5,82.5,3,2,1,2,1982,4,350,270,1,16000,8000,4,421.7054621,7,3
2,2020,2,3,2,4,33,3,2,1,1,1978,1,300,150,2,5700,0,4,354.2741062,3,2
2,2010,4,1,2,5,79.2,3,2,1,2,1975,4,550,300,2,24000,3000,4,378.4096237,3,7
2,2016,2,3,2,5,33,3,2,1,1,1988,1,300,110,2,3500,0,4,394.8084728,2,3
2,2017,8,3,2,3,26.4,3,2,1,1,1985,1,200,100,2,6000,0,4,149.2981771,1,6
2,2018,2,2,2,9,59.4,3,2,1,2,1986,1,200,110,3,10050,0,3,565.3353682,7,3
2,2020,4,3,2,6,75.9,3,1,1,2,1973,2,85,80,2,1200,0,3,211.5533067,3,2
2,2011,2,2,2,5,39.6,3,2,1,1,1985,1,280,100,2,5800,0,4,621.868905,2,7
2,2012,1,1,2,8,82.5,3,2,1,2,1987,4,300,100,3,6500,0,4,366.8202362,2,3
2,2019,4,2,2,5,56.1,3,2,1,2,1977,2,400,200,3,28000,0,3,302.9280645,7,3
2,2012,1,3,2,8,69.3,2,2,1,1,1963,2,150,150,1,500,0,3,165.5537724,1,8
2,2012,2,2,2,9,79.2,2,1,1,2,1974,4,700,250,3,16500,0,3,202.6930737,3,7
2,2015,2,3,2,4,26.4,3,2,2,1,1938,1,60,50,1,1500,0,1,79.48902304,2,10
2,2015,4,3,2,6,59.4,3,1,1,2,1980,3,600,300,2,9000,0,4,213.6205781,3,7
2,2018,4,2,2,7,85.8,3,3,1,2,1986,4,300,250,1,11300,5600,3,201.8542496,3,2
2,2018,4,3,2,6,79.2,3,2,1,2,1977,1,400,200,2,7000,0,4,348.2443115,2,6
2,2019,4,2,2,1,85.8,3,3,1,2,1982,3,510,350,2,30000,20000,4,340.8865227,3,2
2,2020,2,2,2,3,59.4,3,2,1,2,1982,3,450,300,2,8700,0,4,381.4678103,7,3
2,2020,4,3,2,2,33,3,2,1,1,1991,1,250,120,2,3000,0,4,388.0887776,2,7
2,2013,4,7,2,5,56.1,3,2,1,2,1976,3,200,100,3,16000,0,3,447.8225401,3,7
2,2018,2,3,2,8,49.5,3,2,1,2,1971,2,250,150,2,4500,0,4,212.9820909,7,3
2,2018,4,2,2,1,82.5,3,2,2,2,1981,3,550,300,2,30000,0,4,281.4447693,2,8
2,2018,5,2,2,5,82.5,3,2,1,1,1985,4,380,200,2,6000,0,4,87.400142,3,7
2,2020,2,3,2,2,39.6,3,2,1,1,1989,2,300,150,2,5300,0,4,263.8243862,3,7
2,2020,4,2,2,5,56.1,3,1,1,2,1970,1,180,80,3,12500,0,3,448.6203051,7,3
2,2020,4,3,2,2,33,3,2,1,2,1992,1,220,100,2,1600,0,4,812.6238388,1,7
2,2014,1,1,2,6,75.9,3,2,1,2,1949,1,80,70,2,30500,0,1,184.8392406,4,8
2,2014,4,2,2,6,79.2,3,2,1,2,1963,1,200,150,2,9500,0,3,448.6203051,6,7
2,2016,4,1,2,4,62.7,3,2,1,2,1980,4,170,150,1,21000,10000,3,378.4096237,3,7
2,2018,2,3,2,9,26.4,3,2,1,1,1989,1,300,120,3,500,0,4,434.2893201,2,3
2,2019,4,2,2,5,79.2,3,2,1,1,1988,3,360,250,2,16500,3000,4,340.8865227,3,7
2,2019,4,2,2,6,59.4,3,2,1,1,1987,3,170,150,1,9930,0,4,340.8865227,2,7
2,2020,2,2,2,5,46.2,3,2,1,2,1990,1,250,130,2,8150,0,4,565.3353682,7,2
2,2020,2,3,2,6,26.4,2,1,2,1,1993,1,70,50,3,200,0,4,909.3637199,2,6
2,2020,4,2,2,2,82.5,3,2,1,1,1985,3,330,150,2,29100,0,3,340.8865227,3,7
2,2015,2,4,2,9,56.1,3,2,1,1,1985,2,320,230,2,0,0,4,1746.711481,2,3
2,2019,2,2,2,6,105.6,2,1,1,2,1972,4,150,130,1,6700,6000,3,202.6930737,2,3
2,2019,2,3,2,6,26.4,2,1,1,2,1964,1,150,100,3,1600,2000,4,350.5962765,2,3
2,2019,4,3,2,2,39.6,3,2,1,1,1995,1,230,150,2,2800,0,4,812.6238388,2,7
2,2020,2,3,2,7,19.8,2,2,1,1,1996,1,160,100,2,100,0,3,909.3637199,1,8
2,2020,2,3,2,2,26.4,3,2,1,1,1992,1,280,80,2,1300,0,4,909.3637199,1,2
2,2020,2,3,2,3,49.5,3,2,1,1,1994,1,240,160,2,1500,0,4,909.3637199,2,1
2,2020,2,3,2,9,26.4,3,2,2,1,1995,1,100,100,3,700,0,4,909.3637199,2,6
2,2020,4,2,2,4,62.7,3,2,1,2,1982,2,700,150,3,22500,0,3,337.5876601,7,3
2,2016,2,2,2,7,59.4,3,2,1,1,1969,2,250,180,2,6500,0,3,304.9739736,7,6
2,2017,2,3,2,4,33,3,1,1,1,1993,1,240,120,3,3600,0,4,909.3637199,2,7
2,2017,4,1,2,6,59.4,3,2,1,1,1985,4,390,250,2,17200,7500,4,421.7054621,3,7
2,2017,4,1,2,5,56.1,3,2,1,2,1984,4,300,180,2,16000,11000,3,421.7054621,7,3
2,2018,2,2,2,3,49.5,3,2,1,2,1990,1,180,100,3,7300,0,3,621.868905,2,3
2,2017,2,3,2,6,59.4,3,2,1,2,1990,2,280,200,2,4000,0,4,263.8243862,2,7
2,2017,4,1,2,6,79.2,3,2,1,2,1978,1,50,80,2,19500,4500,3,1041.77769,7,3
2,2017,8,2,2,3,29.7,3,2,1,1,1993,1,200,100,3,5900,0,4,447.6439005,3,2
2,2019,2,2,2,3,39.6,3,2,1,1,1997,1,100,50,2,3600,0,4,1302.138907,6,3
2,2019,2,2,2,2,49.5,3,2,2,2,1996,1,100,60,3,6300,6000,3,1302.138907,2,7
2,2019,2,3,2,2,39.6,3,2,1,1,1992,1,250,80,2,1500,0,4,909.3637199,1,2
2,2019,4,3,2,8,46.2,3,2,2,2,1993,2,300,100,2,2800,0,4,493.657052,2,3
2,2019,4,3,2,1,85.8,3,2,1,1,1982,1,300,120,2,8100,0,4,357.07668,3,10
2,2020,6,3,2,8,49.5,3,2,1,2,1993,2,250,150,2,1800,0,4,3338.556124,2,6
2,2020,8,2,2,3,26.4,3,2,1,2,1990,1,280,150,2,7500,0,4,213.783507,2,3
2,2018,1,3,2,8,49.5,3,2,2,2,1957,1,70,70,2,1000,0,2,118.1258483,1,8
2,2018,2,3,2,2,23.1,3,2,1,1,1995,1,250,80,2,1100,0,4,909.3637199,1,2
2,2018,4,1,2,1,82.5,3,2,1,2,1983,1,350,150,2,47000,10000,3,1068.199842,3,8
2,2018,4,1,2,1,82.5,3,2,1,2,1983,3,280,150,2,49200,2000,3,655.256842,3,8
2,2019,2,3,2,3,39.6,3,2,1,2,1989,1,200,170,3,200,3000,4,434.2893201,2,7
2,2019,4,2,2,6,138.6,3,2,1,2,1984,2,700,370,3,23500,0,4,337.5876601,3,7
2,2019,8,3,2,3,79.2,3,2,1,1,1996,1,100,100,2,3000,0,3,312.6172794,1,8
2,2020,2,3,2,3,23.1,3,2,2,1,1997,1,70,50,2,200,0,3,909.3637199,1,2
2,2020,2,3,2,2,19.8,3,2,2,1,1992,1,150,80,2,400,0,4,909.3637199,3,7
